relative_path,label,label_name,split,language,generative_method,open_set_model,open_set_language,audio_generative_method,audio_fake,video_fake
english/inswapper/19642-qC1QlUr5mCE_10_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/19743-_cPj3b9BDPI_44_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/1978-0_M_syPuFos_37_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/19957-SNHUu7YkNjA_23_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/19972-L-FTI14OVrg_63_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/19989-I-B_Oa6_eNU_292_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/20038-PYRFxrLt30A_42_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/20062-I5oeY5O5oJI_25_4.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/20126-_cPj3b9BDPI_21_24.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/20150-xZT8cNQCq2s_99_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/20230-L-FTI14OVrg_156_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/20286-iyabl4dlxbY_62_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/2030-WXosPmTQq4o_136_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/20301-bkCpQk_K_jg_250_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/2039-L-FTI14OVrg_145_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/20500-I5oeY5O5oJI_46_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/20509-SNHUu7YkNjA_174_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/20603-SNHUu7YkNjA_67_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/20683-VuJbzKpbIVk_21_21.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/20689-xZT8cNQCq2s_145_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/20709-LUn8IjZKBPg_53_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/20791-I-B_Oa6_eNU_50_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/20791-PxE0TWcT-kA_144_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/2085-bsxJVgb6Kls_68_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/20857-9C7jAAxWnqA_19_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21103-WXosPmTQq4o_62_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21361-d2om_PGtwWY_37_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21367-ku1ht_ZAU-w_66_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21420-I5oeY5O5oJI_36_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21452-bM1LXa68oxc_248_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21537-5VMqDfuU8QM_87_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21630-xZT8cNQCq2s_146_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21660-tt0HOe7gf7I_171_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21661-mJy_wVSKwwA_21_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21684-nBN9zG1JNPg_161_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21710-Od4ZZ8vIFOY_72_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21762-D1m1SQIdMkk_29_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21795-IIT29JDuMXs_24_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21796-ku1ht_ZAU-w_147_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21796-nv9WwHpOKEg_1_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21922-bkCpQk_K_jg_158_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21945-SNHUu7YkNjA_152_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/21977-b0Z9IpTVfUg_22_5.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/22093-b_boPcOY-FA_32_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/22130-xZT8cNQCq2s_29_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/22198-hn5gytOCVgE_66_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/22337-AbpNlshqtJc_119_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/22347-KEz7EZcfVts_82_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/22569-PkGCtSkbnjQ_53_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/22615-QpzykxnCtvM_83_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/22674-Z6bxX3mcfJg_30_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/22676-LPW5Zx3ntZo_26_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/22756-x92AnU6MUr0_96_4.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/22784-SCWFVd_FiAU_25_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23071-CWEWBgVwFc8_106_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23091-SNHUu7YkNjA_35_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23096-BiuCP0QFg5k_25_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23162-Efp1EiSwDO4_74_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23162-I5oeY5O5oJI_46_6.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23203-bM1LXa68oxc_137_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23203-bM1LXa68oxc_37_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23266-cbtkoZUOR1A_44_8.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23274-VuJbzKpbIVk_14_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23314-YbnS39GAcQo_321_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23326-n6ql90yGWt0_20_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23634-L-FTI14OVrg_168_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23634-cbtkoZUOR1A_55_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23708-I5oeY5O5oJI_34_8.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23711-SoI9-PP5Tmk_180_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23711-VuJbzKpbIVk_23_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23737-CWEWBgVwFc8_101_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23766-lkMV6SxilXc_75_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23871-0Mi0miIN6tA_71_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23875-V56A6SHbI1Q_2_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/23884-ngk7VVyveu8_63_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24019-mXDi_C0yb6A_81_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24034-d2om_PGtwWY_14_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24043-KNEGWrD08f8_251_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24062-2y6GQcN9jVs_8_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24064-KNEGWrD08f8_83_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24124-I5oeY5O5oJI_32_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24171-Efp1EiSwDO4_4_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24215-VuJbzKpbIVk_3_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24256-Yd95LBhuSOk_86_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24313-KNEGWrD08f8_3_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24395-x92AnU6MUr0_101_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24506-I1ouTj1BQec_49_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24518-bM1LXa68oxc_16_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24564-cbtkoZUOR1A_106_29.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24564-vNCVrtwrAWg_119_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24586-EzSdf3VK9qc_116_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24744-KEz7EZcfVts_74_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24760-HYnZy2Cx7UM_102_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24807-I-B_Oa6_eNU_212_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24813-vh8q8ySORFs_1_4.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24883-D1m1SQIdMkk_16_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24883-PxE0TWcT-kA_3_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/24909-D1m1SQIdMkk_39_5.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/2502-hHYe3O7_TUA_300_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25116-HYnZy2Cx7UM_50_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25116-d2om_PGtwWY_36_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25207-v9f6twy70iM_7_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25319-v4Y0FzwVMR8_79_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25497-I-B_Oa6_eNU_262_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25594-vNCVrtwrAWg_14_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25686-_cPj3b9BDPI_14_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25712-b_boPcOY-FA_36_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25712-eHJnEHyyN1Y_15_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/2573-2gOvQIMWbCY_24_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/2573-VuJbzKpbIVk_21_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25810-akNqFXCVPwU_34_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25833-I5oeY5O5oJI_16_4.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25833-mXDi_C0yb6A_44_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25833-qsnbJZQAD-k_26_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25868-kZeVIJqW1ts_38_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25877-cbtkoZUOR1A_60_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25877-v4Y0FzwVMR8_4_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25889-QjpaJpMd5NU_31_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25910-2ShZKR5Uo2I_73_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25962-s9rCzZEZKnM_21_12.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25965-UFNRxEmoMaw_23_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25978-1bB86TOKljk_34_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/25983-K6rSVoAakQ8_9_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26026-iyabl4dlxbY_72_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26062-SoI9-PP5Tmk_120_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26093-I1ouTj1BQec_87_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26104-pOdIn86ZM1E_34_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26111-5xBpkc7-w3A_89_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26160-G37VO1yeVEo_41_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26160-bM1LXa68oxc_245_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26188-2gOvQIMWbCY_56_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26235-tt0HOe7gf7I_63_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26252-SoI9-PP5Tmk_16_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26252-bkCpQk_K_jg_282_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26273-mGeGLLsiy44_83_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26286-lkMV6SxilXc_36_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26431-2gOvQIMWbCY_91_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26488-tWZmunAvlMM_15_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26557-BiuCP0QFg5k_10_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26589-2y6GQcN9jVs_12_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26722-UFNRxEmoMaw_121_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26733-Hnjr7o-HNx8_112_4.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26802-s9rCzZEZKnM_19_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/2689-I5oeY5O5oJI_0_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26938-EzSdf3VK9qc_52_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/26952-b0Z9IpTVfUg_50_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/270-E7hwoDHfU28_35_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27002-I5oeY5O5oJI_46_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27002-nBN9zG1JNPg_134_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27003-I-B_Oa6_eNU_147_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27011-PxE0TWcT-kA_6_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27162-_cPj3b9BDPI_44_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27188-I5oeY5O5oJI_14_4.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27211-8efxcrjdffg_42_4.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27211-mGeGLLsiy44_65_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27221-v9f6twy70iM_6_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27312-EzSdf3VK9qc_158_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27331-9C7jAAxWnqA_268_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27363-LSEuKa2cdzM_98_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27411-PxE0TWcT-kA_184_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27493-SCWFVd_FiAU_29_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27510-TsQZOTSteK8_132_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27532-KNEGWrD08f8_196_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/2761-hHYe3O7_TUA_173_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27613-_hZseWeLSFY_0_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27665-L-FTI14OVrg_143_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27718-YbnS39GAcQo_305_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27723-cbtkoZUOR1A_97_8.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27790-dxA6D4dJWn8_87_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27886-I-B_Oa6_eNU_146_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/27926-VuJbzKpbIVk_18_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/281-PnBMdJ5KeHk_89_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/2816-I-B_Oa6_eNU_206_6.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/28179-1GRt0j698T4_65_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/2820-KNEGWrD08f8_42_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/28275-nv9WwHpOKEg_122_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/28275-qC1QlUr5mCE_30_5.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/28278-_cPj3b9BDPI_12_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/28409-0_M_syPuFos_40_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/28537-30a4OlkenNU_77_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/28539-EzSdf3VK9qc_118_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/28620-QTau-xHsz80_135_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/28680-DdlTvyQl5ws_81_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/28755-fmc0Pk8A0T0_18_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/28809-fmc0Pk8A0T0_83_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/28914-mXDi_C0yb6A_6_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29004-dxA6D4dJWn8_99_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/2901-kSnvSXDN3Dk_32_7.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29052-SNHUu7YkNjA_88_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29073-v9f6twy70iM_7_7.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29086-Kcq-FxK-GK0_81_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/2914-I-B_Oa6_eNU_295_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29140-xZT8cNQCq2s_154_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29150-_cPj3b9BDPI_24_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29163-QjpaJpMd5NU_24_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29222-Y8tqH6MnJUU_0_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29295-nBN9zG1JNPg_169_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29300-LUn8IjZKBPg_52_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29307-TkpyR9VBwTs_31_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29314-_uUskajC1Ps_123_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29429-WXosPmTQq4o_12_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29456-WXosPmTQq4o_151_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29530-bM1LXa68oxc_110_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29694-wpysFja4zyQ_337_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29745-Hfejyq5nrvE_35_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29813-G37VO1yeVEo_40_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29820-lkMV6SxilXc_103_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29820-wXODvu8UfXc_6_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29862-K6rSVoAakQ8_16_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29891-0_M_syPuFos_161_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29891-DdlTvyQl5ws_62_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29982-cbtkoZUOR1A_97_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/29996-dIYmzf21d1g_42_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/3006-v4Y0FzwVMR8_2_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/3070-I-B_Oa6_eNU_260_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/3108-I-B_Oa6_eNU_74_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/3180-I-B_Oa6_eNU_207_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/322-P7slA-LkA3s_65_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/333-b0Z9IpTVfUg_44_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/3385-Efp1EiSwDO4_72_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/3392-KNEGWrD08f8_217_5.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/3490-SNHUu7YkNjA_103_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/3529-5VMqDfuU8QM_81_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/3800-d2om_PGtwWY_36_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/3868-UFNRxEmoMaw_123_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/3881-Od4ZZ8vIFOY_73_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/390-g3CvsPAF3_0_28_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/390-nv9WwHpOKEg_87_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/3912-I5oeY5O5oJI_34_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/3922-bsxJVgb6Kls_88_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4072-qsnbJZQAD-k_3_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4094-0_M_syPuFos_39_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4177-2gOvQIMWbCY_24_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4177-_cPj3b9BDPI_9_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4362-_uUskajC1Ps_83_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4446-I5oeY5O5oJI_32_5.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4446-qsnbJZQAD-k_7_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4455-cbtkoZUOR1A_65_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4477-VuJbzKpbIVk_15_4.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4504-1GRt0j698T4_43_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4564-cbtkoZUOR1A_36_6.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4823-UI6IKlHh-pQ_160_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4847-akNqFXCVPwU_48_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4906-bkCpQk_K_jg_56_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4935-_cPj3b9BDPI_18_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4962-G5UT0K_NEig_85_4.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/4965-z7wk53Pt_0E_83_7.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/5206-x92AnU6MUr0_7_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/5214-VuJbzKpbIVk_15_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/5214-eHJnEHyyN1Y_7_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/5324-D1m1SQIdMkk_4_6.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/5337-_uUskajC1Ps_205_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/5340-icQS5_mOx7U_26_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/538-xZT8cNQCq2s_179_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/539-vNCVrtwrAWg_98_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/5436-I-B_Oa6_eNU_85_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/5436-vNCVrtwrAWg_2_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/5447-G5UT0K_NEig_5_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/5447-dxA6D4dJWn8_1_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
