relative_path,label,label_name,clip_key,person_id,source_video_id,clip_id
id01157/yDgqfOWVKko/00046/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01157/yDgqfOWVKko/00046,id01157,yDgqfOWVKko,00046
id01157/z_0ZIhNSqEM/00058/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01157/z_0ZIhNSqEM/00058,id01157,z_0ZIhNSqEM,00058
id01158/Gk-YplED5hc/00009/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01158/Gk-YplED5hc/00009,id01158,Gk-YplED5hc,00009
id01158/WloxQH_HPtc/00021/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01158/WloxQH_HPtc/00021,id01158,WloxQH_HPtc,00021
id01158/b3Q2wkGJI2s/00030/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01158/b3Q2wkGJI2s/00030,id01158,b3Q2wkGJI2s,00030
id01158/iPFJPXF1fOU/00036/real.mp4,0,real,id01158/iPFJPXF1fOU/00036,id01158,iPFJPXF1fOU,00036
id01158/nM0mFrTq3mM/00042/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01158/nM0mFrTq3mM/00042,id01158,nM0mFrTq3mM,00042
id01158/peaRB4CXPag/00050/real.mp4,0,real,id01158/peaRB4CXPag/00050,id01158,peaRB4CXPag,00050
id01158/qcTrw5vkV98/00051/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01158/qcTrw5vkV98/00051,id01158,qcTrw5vkV98,00051
id01160/2PLz5Hmj4mM/00005/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/2PLz5Hmj4mM/00005,id01160,2PLz5Hmj4mM,00005
id01160/5dEFwqH_-rs/00023/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/5dEFwqH_-rs/00023,id01160,5dEFwqH_-rs,00023
id01160/6lWXrGRq7_Y/00053/real.mp4,0,real,id01160/6lWXrGRq7_Y/00053,id01160,6lWXrGRq7_Y,00053
id01160/8FFTScA4fh0/00059/real.mp4,0,real,id01160/8FFTScA4fh0/00059,id01160,8FFTScA4fh0,00059
id01160/9rUwpaMWwjw/00067/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/9rUwpaMWwjw/00067,id01160,9rUwpaMWwjw,00067
id01160/A5wmneiIOXE/00093/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/A5wmneiIOXE/00093,id01160,A5wmneiIOXE,00093
id01160/A5wmneiIOXE/00094/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/A5wmneiIOXE/00094,id01160,A5wmneiIOXE,00094
id01160/A5wmneiIOXE/00095/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/A5wmneiIOXE/00095,id01160,A5wmneiIOXE,00095
id01160/A5wmneiIOXE/00101/real.mp4,0,real,id01160/A5wmneiIOXE/00101,id01160,A5wmneiIOXE,00101
id01160/AUchdJeX_I0/00122/real.mp4,0,real,id01160/AUchdJeX_I0/00122,id01160,AUchdJeX_I0,00122
id01160/AoNATRL-GtA/00127/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/AoNATRL-GtA/00127,id01160,AoNATRL-GtA,00127
id01160/AoNATRL-GtA/00142/real.mp4,0,real,id01160/AoNATRL-GtA/00142,id01160,AoNATRL-GtA,00142
id01160/AoNATRL-GtA/00143/real.mp4,0,real,id01160/AoNATRL-GtA/00143,id01160,AoNATRL-GtA,00143
id01160/AoNATRL-GtA/00153/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/AoNATRL-GtA/00153,id01160,AoNATRL-GtA,00153
id01160/AoNATRL-GtA/00162/real.mp4,0,real,id01160/AoNATRL-GtA/00162,id01160,AoNATRL-GtA,00162
id01160/AoNATRL-GtA/00169/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/AoNATRL-GtA/00169,id01160,AoNATRL-GtA,00169
id01160/CPebTSRy-_M/00185/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/CPebTSRy-_M/00185,id01160,CPebTSRy-_M,00185
id01160/EXGTyTVHdA4/00194/real.mp4,0,real,id01160/EXGTyTVHdA4/00194,id01160,EXGTyTVHdA4,00194
id01160/EXGTyTVHdA4/00197/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/EXGTyTVHdA4/00197,id01160,EXGTyTVHdA4,00197
id01160/EXGTyTVHdA4/00203/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/EXGTyTVHdA4/00203,id01160,EXGTyTVHdA4,00203
id01160/HrzwezKrKCQ/00208/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/HrzwezKrKCQ/00208,id01160,HrzwezKrKCQ,00208
id01160/QE-dyjUoyWY/00244/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/QE-dyjUoyWY/00244,id01160,QE-dyjUoyWY,00244
id01160/QE-dyjUoyWY/00252/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/QE-dyjUoyWY/00252,id01160,QE-dyjUoyWY,00252
id01160/QE-dyjUoyWY/00258/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/QE-dyjUoyWY/00258,id01160,QE-dyjUoyWY,00258
id01160/TsnsXk0_WwU/00298/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/TsnsXk0_WwU/00298,id01160,TsnsXk0_WwU,00298
id01160/TsnsXk0_WwU/00300/real.mp4,0,real,id01160/TsnsXk0_WwU/00300,id01160,TsnsXk0_WwU,00300
id01160/TsnsXk0_WwU/00305/real.mp4,0,real,id01160/TsnsXk0_WwU/00305,id01160,TsnsXk0_WwU,00305
id01160/TsnsXk0_WwU/00315/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/TsnsXk0_WwU/00315,id01160,TsnsXk0_WwU,00315
id01160/TsnsXk0_WwU/00330/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/TsnsXk0_WwU/00330,id01160,TsnsXk0_WwU,00330
id01160/W1qvHWzFOxU/00351/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/W1qvHWzFOxU/00351,id01160,W1qvHWzFOxU,00351
id01160/_NSXZye6ch4/00375/real.mp4,0,real,id01160/_NSXZye6ch4/00375,id01160,_NSXZye6ch4,00375
id01160/_NSXZye6ch4/00379/real.mp4,0,real,id01160/_NSXZye6ch4/00379,id01160,_NSXZye6ch4,00379
id01160/kSkp3zOQ_0Q/00389/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/kSkp3zOQ_0Q/00389,id01160,kSkp3zOQ_0Q,00389
id01160/rWHiRpGIs9Y/00441/real.mp4,0,real,id01160/rWHiRpGIs9Y/00441,id01160,rWHiRpGIs9Y,00441
id01160/soIh5hzWnZU/00444/real.mp4,0,real,id01160/soIh5hzWnZU/00444,id01160,soIh5hzWnZU,00444
id01160/vzqDKOM4uYs/00457/real.mp4,0,real,id01160/vzqDKOM4uYs/00457,id01160,vzqDKOM4uYs,00457
id01160/vzqDKOM4uYs/00468/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/vzqDKOM4uYs/00468,id01160,vzqDKOM4uYs,00468
id01160/vzqDKOM4uYs/00470/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01160/vzqDKOM4uYs/00470,id01160,vzqDKOM4uYs,00470
id01160/xqyD6FByDII/00480/real.mp4,0,real,id01160/xqyD6FByDII/00480,id01160,xqyD6FByDII,00480
id01160/xxLyGJaMUJ8/00492/real.mp4,0,real,id01160/xxLyGJaMUJ8/00492,id01160,xxLyGJaMUJ8,00492
id01163/0k8jy7llqOw/00007/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/0k8jy7llqOw/00007,id01163,0k8jy7llqOw,00007
id01163/44XfUVcRTxI/00025/real.mp4,0,real,id01163/44XfUVcRTxI/00025,id01163,44XfUVcRTxI,00025
id01163/5QA8oySjBvU/00032/real.mp4,0,real,id01163/5QA8oySjBvU/00032,id01163,5QA8oySjBvU,00032
id01163/5QA8oySjBvU/00033/real.mp4,0,real,id01163/5QA8oySjBvU/00033,id01163,5QA8oySjBvU,00033
id01163/6BUnLajnOBQ/00040/real.mp4,0,real,id01163/6BUnLajnOBQ/00040,id01163,6BUnLajnOBQ,00040
id01163/6BUnLajnOBQ/00053/real.mp4,0,real,id01163/6BUnLajnOBQ/00053,id01163,6BUnLajnOBQ,00053
id01163/6BUnLajnOBQ/00054/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/6BUnLajnOBQ/00054,id01163,6BUnLajnOBQ,00054
id01163/70TNR5kXSSE/00066/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/70TNR5kXSSE/00066,id01163,70TNR5kXSSE,00066
id01163/BElr4iC9dNw/00083/real.mp4,0,real,id01163/BElr4iC9dNw/00083,id01163,BElr4iC9dNw,00083
id01163/BElr4iC9dNw/00089/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/BElr4iC9dNw/00089,id01163,BElr4iC9dNw,00089
id01163/CfTBOFIHoC4/00105/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/CfTBOFIHoC4/00105,id01163,CfTBOFIHoC4,00105
id01163/EdRbBw_EpnY/00107/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/EdRbBw_EpnY/00107,id01163,EdRbBw_EpnY,00107
id01163/EdRbBw_EpnY/00114/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/EdRbBw_EpnY/00114,id01163,EdRbBw_EpnY,00114
id01163/LY_diOJdvPI/00149/real.mp4,0,real,id01163/LY_diOJdvPI/00149,id01163,LY_diOJdvPI,00149
id01163/LY_diOJdvPI/00161/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/LY_diOJdvPI/00161,id01163,LY_diOJdvPI,00161
id01163/LY_diOJdvPI/00166/real.mp4,0,real,id01163/LY_diOJdvPI/00166,id01163,LY_diOJdvPI,00166
id01163/Ot50CE27Tu8/00171/real.mp4,0,real,id01163/Ot50CE27Tu8/00171,id01163,Ot50CE27Tu8,00171
id01163/Ot50CE27Tu8/00178/real.mp4,0,real,id01163/Ot50CE27Tu8/00178,id01163,Ot50CE27Tu8,00178
id01163/QTHr-dw_FvM/00205/real.mp4,0,real,id01163/QTHr-dw_FvM/00205,id01163,QTHr-dw_FvM,00205
id01163/Wbpx8klFonI/00240/real.mp4,0,real,id01163/Wbpx8klFonI/00240,id01163,Wbpx8klFonI,00240
id01163/_ZjmxBzVjSM/00262/real.mp4,0,real,id01163/_ZjmxBzVjSM/00262,id01163,_ZjmxBzVjSM,00262
id01163/_ZjmxBzVjSM/00266/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/_ZjmxBzVjSM/00266,id01163,_ZjmxBzVjSM,00266
id01163/_ZjmxBzVjSM/00274/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/_ZjmxBzVjSM/00274,id01163,_ZjmxBzVjSM,00274
id01163/b3C2o3dmz-s/00287/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/b3C2o3dmz-s/00287,id01163,b3C2o3dmz-s,00287
id01163/fW4p9g_VpFE/00313/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/fW4p9g_VpFE/00313,id01163,fW4p9g_VpFE,00313
id01163/fW4p9g_VpFE/00319/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/fW4p9g_VpFE/00319,id01163,fW4p9g_VpFE,00319
id01163/iXCIkPOOEBg/00338/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/iXCIkPOOEBg/00338,id01163,iXCIkPOOEBg,00338
id01163/j_lUP8IIRE0/00342/real.mp4,0,real,id01163/j_lUP8IIRE0/00342,id01163,j_lUP8IIRE0,00342
id01163/j_lUP8IIRE0/00346/real.mp4,0,real,id01163/j_lUP8IIRE0/00346,id01163,j_lUP8IIRE0,00346
id01163/lYYi9448h90/00364/real.mp4,0,real,id01163/lYYi9448h90/00364,id01163,lYYi9448h90,00364
id01163/nBrXSFKNiBg/00403/real.mp4,0,real,id01163/nBrXSFKNiBg/00403,id01163,nBrXSFKNiBg,00403
id01163/p6_qlaBm3o8/00409/real.mp4,0,real,id01163/p6_qlaBm3o8/00409,id01163,p6_qlaBm3o8,00409
id01163/q3RNZMQBncM/00421/real.mp4,0,real,id01163/q3RNZMQBncM/00421,id01163,q3RNZMQBncM,00421
id01163/sF1IpHaOk2Y/00428/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/sF1IpHaOk2Y/00428,id01163,sF1IpHaOk2Y,00428
id01163/uHZD4t3Tqoo/00447/real.mp4,0,real,id01163/uHZD4t3Tqoo/00447,id01163,uHZD4t3Tqoo,00447
id01163/uHZD4t3Tqoo/00450/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/uHZD4t3Tqoo/00450,id01163,uHZD4t3Tqoo,00450
id01163/xO2JmN68aKI/00465/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01163/xO2JmN68aKI/00465,id01163,xO2JmN68aKI,00465
id01166/GNHafqXbsqE/00013/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01166/GNHafqXbsqE/00013,id01166,GNHafqXbsqE,00013
id01166/MJldlXQ9yf8/00020/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01166/MJldlXQ9yf8/00020,id01166,MJldlXQ9yf8,00020
id01166/MJldlXQ9yf8/00022/real.mp4,0,real,id01166/MJldlXQ9yf8/00022,id01166,MJldlXQ9yf8,00022
id01166/W4zBl0VWNME/00035/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01166/W4zBl0VWNME/00035,id01166,W4zBl0VWNME,00035
id01166/W4zBl0VWNME/00037/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01166/W4zBl0VWNME/00037,id01166,W4zBl0VWNME,00037
id01166/j2jTIcuo5EE/00054/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01166/j2jTIcuo5EE/00054,id01166,j2jTIcuo5EE,00054
id01166/mCCcXOb27lY/00061/real.mp4,0,real,id01166/mCCcXOb27lY/00061,id01166,mCCcXOb27lY,00061
id01166/rNSE_Bh9cUQ/00070/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01166/rNSE_Bh9cUQ/00070,id01166,rNSE_Bh9cUQ,00070
id01167/6PjsP4h88qc/00002/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01167/6PjsP4h88qc/00002,id01167,6PjsP4h88qc,00002
id01167/6PjsP4h88qc/00003/real.mp4,0,real,id01167/6PjsP4h88qc/00003,id01167,6PjsP4h88qc,00003
id01167/6PjsP4h88qc/00005/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01167/6PjsP4h88qc/00005,id01167,6PjsP4h88qc,00005
id01167/6PjsP4h88qc/00006/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01167/6PjsP4h88qc/00006,id01167,6PjsP4h88qc,00006
id01167/MR5AQxDnkRY/00014/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01167/MR5AQxDnkRY/00014,id01167,MR5AQxDnkRY,00014
id01167/aPXo1tI4Wog/00024/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01167/aPXo1tI4Wog/00024,id01167,aPXo1tI4Wog,00024
id01167/aPXo1tI4Wog/00026/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01167/aPXo1tI4Wog/00026,id01167,aPXo1tI4Wog,00026
id01167/aPXo1tI4Wog/00039/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01167/aPXo1tI4Wog/00039,id01167,aPXo1tI4Wog,00039
id01167/jTcoEo8eexE/00051/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01167/jTcoEo8eexE/00051,id01167,jTcoEo8eexE,00051
id01167/jTcoEo8eexE/00054/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01167/jTcoEo8eexE/00054,id01167,jTcoEo8eexE,00054
id01168/KkKwzQZY_LI/00014/real.mp4,0,real,id01168/KkKwzQZY_LI/00014,id01168,KkKwzQZY_LI,00014
id01168/KkKwzQZY_LI/00015/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01168/KkKwzQZY_LI/00015,id01168,KkKwzQZY_LI,00015
id01168/O1_JbkVr7y8/00019/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01168/O1_JbkVr7y8/00019,id01168,O1_JbkVr7y8,00019
id01168/OylpcTTj5wU/00022/real.mp4,0,real,id01168/OylpcTTj5wU/00022,id01168,OylpcTTj5wU,00022
id01168/OylpcTTj5wU/00027/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01168/OylpcTTj5wU/00027,id01168,OylpcTTj5wU,00027
id01168/Uz7M0nTbgWM/00033/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01168/Uz7M0nTbgWM/00033,id01168,Uz7M0nTbgWM,00033
id01168/Uz7M0nTbgWM/00034/real.mp4,0,real,id01168/Uz7M0nTbgWM/00034,id01168,Uz7M0nTbgWM,00034
id01168/kJtYt9WpIrM/00046/real.mp4,0,real,id01168/kJtYt9WpIrM/00046,id01168,kJtYt9WpIrM,00046
id01168/kc3_Wxz5uZI/00049/real.mp4,0,real,id01168/kc3_Wxz5uZI/00049,id01168,kc3_Wxz5uZI,00049
id01168/vzjkt2kl2ng/00060/real.mp4,0,real,id01168/vzjkt2kl2ng/00060,id01168,vzjkt2kl2ng,00060
id01169/JmjYk-63rIw/00007/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01169/JmjYk-63rIw/00007,id01169,JmjYk-63rIw,00007
id01169/JmjYk-63rIw/00007/real.mp4,0,real,id01169/JmjYk-63rIw/00007,id01169,JmjYk-63rIw,00007
id01169/S8_9kpNCL3o/00009/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01169/S8_9kpNCL3o/00009,id01169,S8_9kpNCL3o,00009
id01169/WSyNd6ve3AE/00017/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01169/WSyNd6ve3AE/00017,id01169,WSyNd6ve3AE,00017
id01170/9W1b7Zw8lp0/00032/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01170/9W1b7Zw8lp0/00032,id01170,9W1b7Zw8lp0,00032
id01170/D5VuMGYKd4M/00034/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01170/D5VuMGYKd4M/00034,id01170,D5VuMGYKd4M,00034
id01170/OlTbGsREfJM/00040/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01170/OlTbGsREfJM/00040,id01170,OlTbGsREfJM,00040
id01170/ayBGPlcDfLA/00063/real.mp4,0,real,id01170/ayBGPlcDfLA/00063,id01170,ayBGPlcDfLA,00063
id01170/ayBGPlcDfLA/00065/real.mp4,0,real,id01170/ayBGPlcDfLA/00065,id01170,ayBGPlcDfLA,00065
id01170/iy_uQoJoagw/00080/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01170/iy_uQoJoagw/00080,id01170,iy_uQoJoagw,00080
id01170/iy_uQoJoagw/00081/real.mp4,0,real,id01170/iy_uQoJoagw/00081,id01170,iy_uQoJoagw,00081
id01170/kaNHjxRMx2o/00094/real.mp4,0,real,id01170/kaNHjxRMx2o/00094,id01170,kaNHjxRMx2o,00094
id01170/kaNHjxRMx2o/00105/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01170/kaNHjxRMx2o/00105,id01170,kaNHjxRMx2o,00105
id01170/oUAjdWY3B7k/00126/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01170/oUAjdWY3B7k/00126,id01170,oUAjdWY3B7k,00126
id01170/oUAjdWY3B7k/00126/real.mp4,0,real,id01170/oUAjdWY3B7k/00126,id01170,oUAjdWY3B7k,00126
id01171/0-TtPZzflb0/00012/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01171/0-TtPZzflb0/00012,id01171,0-TtPZzflb0,00012
id01171/0-TtPZzflb0/00015/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01171/0-TtPZzflb0/00015,id01171,0-TtPZzflb0,00015
id01171/UzKWiSmAN3I/00052/real.mp4,0,real,id01171/UzKWiSmAN3I/00052,id01171,UzKWiSmAN3I,00052
id01171/lVfR0PkFdBE/00072/real.mp4,0,real,id01171/lVfR0PkFdBE/00072,id01171,lVfR0PkFdBE,00072
id01173/4sHZ0vp1wpU/00012/real.mp4,0,real,id01173/4sHZ0vp1wpU/00012,id01173,4sHZ0vp1wpU,00012
id01173/DUNSbB55QHc/00027/real.mp4,0,real,id01173/DUNSbB55QHc/00027,id01173,DUNSbB55QHc,00027
id01173/P78eRr37_Ng/00044/real.mp4,0,real,id01173/P78eRr37_Ng/00044,id01173,P78eRr37_Ng,00044
id01173/ZduMv_ET5u0/00069/real.mp4,0,real,id01173/ZduMv_ET5u0/00069,id01173,ZduMv_ET5u0,00069
id01173/nppwqcxNqa8/00086/real.mp4,0,real,id01173/nppwqcxNqa8/00086,id01173,nppwqcxNqa8,00086
id01173/vAT_THPajhk/00097/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01173/vAT_THPajhk/00097,id01173,vAT_THPajhk,00097
id01175/F_N8h2spG7s/00007/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01175/F_N8h2spG7s/00007,id01175,F_N8h2spG7s,00007
id01175/Jr744F6gIUI/00011/real.mp4,0,real,id01175/Jr744F6gIUI/00011,id01175,Jr744F6gIUI,00011
id01175/Jr744F6gIUI/00015/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01175/Jr744F6gIUI/00015,id01175,Jr744F6gIUI,00015
id01175/t1BimFBuYLE/00036/real.mp4,0,real,id01175/t1BimFBuYLE/00036,id01175,t1BimFBuYLE,00036
id01182/8lVcbHjw_NE/00009/real.mp4,0,real,id01182/8lVcbHjw_NE/00009,id01182,8lVcbHjw_NE,00009
id01182/8lVcbHjw_NE/00011/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01182/8lVcbHjw_NE/00011,id01182,8lVcbHjw_NE,00011
id01182/8lVcbHjw_NE/00013/real.mp4,0,real,id01182/8lVcbHjw_NE/00013,id01182,8lVcbHjw_NE,00013
id01182/EGACP9xJTTo/00025/real.mp4,0,real,id01182/EGACP9xJTTo/00025,id01182,EGACP9xJTTo,00025
id01182/FHl37VgFY8c/00028/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01182/FHl37VgFY8c/00028,id01182,FHl37VgFY8c,00028
id01182/FHl37VgFY8c/00028/real.mp4,0,real,id01182/FHl37VgFY8c/00028,id01182,FHl37VgFY8c,00028
id01182/PT23lhhefSQ/00039/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01182/PT23lhhefSQ/00039,id01182,PT23lhhefSQ,00039
id01182/PT23lhhefSQ/00039/real.mp4,0,real,id01182/PT23lhhefSQ/00039,id01182,PT23lhhefSQ,00039
id01182/SW8UoBQXzFo/00042/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01182/SW8UoBQXzFo/00042,id01182,SW8UoBQXzFo,00042
id01182/SW8UoBQXzFo/00046/real.mp4,0,real,id01182/SW8UoBQXzFo/00046,id01182,SW8UoBQXzFo,00046
id01182/bWefV9ak1G0/00064/real.mp4,0,real,id01182/bWefV9ak1G0/00064,id01182,bWefV9ak1G0,00064
id01182/cWtS0xgWjQ0/00080/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01182/cWtS0xgWjQ0/00080,id01182,cWtS0xgWjQ0,00080
id01182/cWtS0xgWjQ0/00080/real.mp4,0,real,id01182/cWtS0xgWjQ0/00080,id01182,cWtS0xgWjQ0,00080
id01182/cWtS0xgWjQ0/00083/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01182/cWtS0xgWjQ0/00083,id01182,cWtS0xgWjQ0,00083
id01182/drNYd0nPr1E/00086/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01182/drNYd0nPr1E/00086,id01182,drNYd0nPr1E,00086
id01182/drNYd0nPr1E/00088/real.mp4,0,real,id01182/drNYd0nPr1E/00088,id01182,drNYd0nPr1E,00088
id01182/drNYd0nPr1E/00105/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01182/drNYd0nPr1E/00105,id01182,drNYd0nPr1E,00105
id01182/oHdAQAY4EIU/00143/real.mp4,0,real,id01182/oHdAQAY4EIU/00143,id01182,oHdAQAY4EIU,00143
id01182/pMSaJpAzuJg/00157/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01182/pMSaJpAzuJg/00157,id01182,pMSaJpAzuJg,00157
id01182/rr370HYDYBw/00160/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01182/rr370HYDYBw/00160,id01182,rr370HYDYBw,00160
id01182/w3olTO58hkM/00166/real.mp4,0,real,id01182/w3olTO58hkM/00166,id01182,w3olTO58hkM,00166
id01183/fLESRo09scc/00029/real.mp4,0,real,id01183/fLESRo09scc/00029,id01183,fLESRo09scc,00029
id01183/zpv0BK2fiwU/00057/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01183/zpv0BK2fiwU/00057,id01183,zpv0BK2fiwU,00057
id01187/4hfryd1QQfk/00012/real.mp4,0,real,id01187/4hfryd1QQfk/00012,id01187,4hfryd1QQfk,00012
id01187/Jcfm89ldSr8/00045/real.mp4,0,real,id01187/Jcfm89ldSr8/00045,id01187,Jcfm89ldSr8,00045
id01187/Jv8MdpTPkeY/00060/real.mp4,0,real,id01187/Jv8MdpTPkeY/00060,id01187,Jv8MdpTPkeY,00060
id01187/TzCwZ-vPCUA/00086/real.mp4,0,real,id01187/TzCwZ-vPCUA/00086,id01187,TzCwZ-vPCUA,00086
id01187/UzcvBgRRa98/00095/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01187/UzcvBgRRa98/00095,id01187,UzcvBgRRa98,00095
id01187/bS8DKOZokcs/00113/real.mp4,0,real,id01187/bS8DKOZokcs/00113,id01187,bS8DKOZokcs,00113
id01187/bS8DKOZokcs/00126/real.mp4,0,real,id01187/bS8DKOZokcs/00126,id01187,bS8DKOZokcs,00126
id01187/ciiTqQY7SWM/00136/real.mp4,0,real,id01187/ciiTqQY7SWM/00136,id01187,ciiTqQY7SWM,00136
id01187/ciiTqQY7SWM/00139/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01187/ciiTqQY7SWM/00139,id01187,ciiTqQY7SWM,00139
id01187/ciiTqQY7SWM/00139/real.mp4,0,real,id01187/ciiTqQY7SWM/00139,id01187,ciiTqQY7SWM,00139
id01187/fJpPkNkButQ/00143/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01187/fJpPkNkButQ/00143,id01187,fJpPkNkButQ,00143
id01187/fJpPkNkButQ/00144/real.mp4,0,real,id01187/fJpPkNkButQ/00144,id01187,fJpPkNkButQ,00144
id01187/nhEBGYPXaVw/00171/real.mp4,0,real,id01187/nhEBGYPXaVw/00171,id01187,nhEBGYPXaVw,00171
id01187/q8V-b963pZo/00193/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01187/q8V-b963pZo/00193,id01187,q8V-b963pZo,00193
id01187/q8V-b963pZo/00200/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01187/q8V-b963pZo/00200,id01187,q8V-b963pZo,00200
id01187/q8V-b963pZo/00200/real.mp4,0,real,id01187/q8V-b963pZo/00200,id01187,q8V-b963pZo,00200
id01187/q8V-b963pZo/00202/fake_video_fake_audio.mp4,1,fake_video_fake_audio,id01187/q8V-b963pZo/00202,id01187,q8V-b963pZo,00202
id01187/s8uOtKIyTeI/00207/real.mp4,0,real,id01187/s8uOtKIyTeI/00207,id01187,s8uOtKIyTeI,00207
id01187/whfc-H_HSgQ/00212/real.mp4,0,real,id01187/whfc-H_HSgQ/00212,id01187,whfc-H_HSgQ,00212
